# Southern Annular Mode (SAM) Index 600 Year Tree Ring Reconstruction
#----------------------------------------------------------------------- 
#               World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite original reference when using these data, 
# plus the Online Resource and date accessed.
#
#
# Online_Resource: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:13673
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/treering/reconstructions/villalba2012sam.txt 
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Climate Reconstructions
#--------------------
# Contribution_Date
#	Date: 2013-01-07
#--------------------
# Title
#	Study_Name: Southern Annular Mode (SAM) Index 600 Year Tree Ring Reconstruction
#--------------------
# Investigators
#	Investigators: Villalba, R.; Lara, A.; Masiokas, M.H.; Urrutia, R.; Luckman, B.H.; Marshall, G.J.; Mundo, I.A.; Christie, D.A.; Cook, E.R.; Neukom, R.; Allen, K.; Fenwick, P.; Boninsegna, J.A.; Srur, A.M.; Morales, M.S.; Araneo, D.; Palmer, J.G.; Cuq, E.; Aravena, J.C.; Holz, A.; LeQuesne, C.
#--------------------
# Description_and_Notes
# 
# Southern Annular Mode (SAM) Index reconstruction for the past 600 years based on 3000 trees from 102 sites 
# across South America, Tasmania and New Zealand. We identified regional tree growth patterns for the temperate 
# forests in these three regions during the past 400-600 years. Using time-varying subsets of regional 
# chronologies as predictors, we develop two reconstructions of mean summer (December-February) SAM variations 
# for the period 1409-2006. Two instrumental target series were selected for analysis: the SAM-Marshall 
# (based on selected station pressure records) and the SAM-NCEP (based on mean sea-level pressure south of 20S). 
# The first principal component (PC1) of the three regional chronologies best correlated with the predictands
# explains 44 and 47% of the total variance of the SAM-Marshall and SAM-NCEP instrumental records, respectively. 
#
# Data set updated 28 July 2014 with addition of underlying tree-ring chronolology and raw ringwidth data.  
# Added files include a). villalba2012sam.xls, an Excel format file containing the SAM reconstruction and 
# all tree-ring chronologies; b.) text data file villalba2012sam-crns.txt containing the 3 chronology predictor series;
# c.) 6 raw ring width tree ring data files used to develop the chronologies listed in SI_Table 2 (Regional tree-ring 
# chronologies):
# villalba2012sam-araucaria.txt, villalba2012sam-austrocedrus.txt, villalba2012sam-halocarpus.txt, 
# villalba2012sam-lagarostrobos.txt, villalba2012sam-nothofagus.txt, and villalba2012sam-phyllocadus.txt.
# 
# These tree ring data make it possible to validate the SAM reconstructions starting from the regional chronologies 
# (included on the Excel file) or from the raw data contained in the raw measurement files. This is all the data 
# used to support the conclusions of the Nature Geoscience paper. Regional chronologies were developed by combining 
# some of the individual chronologies listed in SI_Table 1 (Tree-ring chronologies). Those chronologies not included 
# in the Regional chronologies can be obtained by contacting the producers listed in Source of SA_Table 1. 
# Most of these chronologies are presently included in the International Tree-Ring Data Bank.
#
#--------------------
# Publication
#	Authors: Ricardo Villalba, Antonio Lara, Mariano H. Masiokas, Rocío Urrutia, Brian H. Luckman, Gareth J. Marshall, Ignacio A. Mundo, Duncan A. Christie, Edward R. Cook, Raphael Neukom, Kathryn Allen, Pavla Fenwick, José A. Boninsegna, Ana M. Srur, Mariano S. Morales, Diego Araneo, Jonathan G. Palmer, Emilio Cuq, Juan C. Aravena, Andrés Holz, and Carlos LeQuesne
#       Published_Date_or_YEAR: 2012-11-01
#	Published_Title: Unusual Southern Hemisphere tree growth patterns induced by changes in the Southern Annular Mode
#	Journal_Name: Nature Geoscience
#	Volume: 5 
#	Issue: 11
#	Pages: 793-798
#	DOI: 10.1038/NGEO1613  
#	Abstract: Recent changes in the summer climate of the Southern Hemisphere extra-tropics are primarily related to the dominance of the positive phase of the Southern Annular Mode. This shift in the behaviour of the Southern Annular Mode - essentially a measure of the pressure gradient between Southern Hemisphere mid and high latitudes - has been predominantly induced by polar stratospheric ozone depletion. The concomitant southward expansion of the dry subtropical belts could have consequences for forest growth. Here, we use tree-ring records from over 3,000 trees in South America, Tasmania and New Zealand to identify dominant patterns of tree growth in recent centuries. We show that the foremost patterns of growth between 1950 and 2000 differed significantly from those in the previous 250 years. Specifically, growth was higher than the long-term average in the subalpine forests of Tasmania and New Zealand, but lower in the dry-mesic forests of Patagonia. We further demonstrate that variations in the Southern Annular Mode can explain 12-48% of the tree growth anomalies in the latter half of the twentieth century. Tree-ring-based reconstructions of summer Southern Annular Mode indices suggest that the high frequency of the positive phase since the 1950s is unprecedented in the past 600 years. We propose that changes in the Southern Annular Mode have significantly altered tree growth patterns in the Southern Hemisphere.
#
#---------------------
# Funding_Agency 
#	Funding_Agency_Name: Inter-American Institute for Global Change Research (IAI) 
#	Grant: CRN 2047
#---------------------
#	Funding_Agency_Name: US National Science Foundation 
#	Grant: GEO-0452325 
#---------------------
#	Funding_Agency_Name: Argentinean Council of Research and Technology (CONICET) 
#	Grant: 
#---------------------
#	Funding_Agency_Name: Argentinean Agency for Promotion of Science and Technology
#	Grant: PICTR02-186 
#---------------------
#	Funding_Agency_Name: National Research Fund of Chile
#	Grant: FONDECYT 1090479 and 1120965
#-------------------- 
#	Funding_Agency_Name: UK Natural Environment Research Council
#	Grant: BAS Polar Science for Planet Earth
#-------------------- 
#	Funding_Agency_Name: Australian Research Council
#	Grant: DP120104320
#-------------------- 
# Site_Information 
#       Site_Name:  
#	Location: 
#	Country:  
#	Northernmost_Latitude: -20
# 	Southernmost_Latitude: -90
# 	Easternmost_Longitude: -180
# 	Westernmost_Longitude:  180
# 	Elevation:   m 
#------------------   
# Data_Collection  
#	Core_Name: Villalba2012SAM
#	First_Year: 1409
#	Last_Year: 2007
#	Time_Unit: AD
#	Core_Length:    
#	Notes: 
#------------------
# Chronology 
#
# 
# 
#------------------
# Variables
# 
# End Description/Documentation (lines begin with #)
# Data lines follow (have no #)
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: material, error, units, anomaly, period, archive, detail, method, C or N for Character or Numeric data) 
# Data line format: tab-delimited text, variable short name as header
## age_AD	Age (AD), , , AD, , , , ,N
## SAM-Mo	Southern Annular Mode (SAM) Index Marshall observed, , , , , , , , N
## SAM-No	Southern Annular Mode (SAM) Index NCEP observed, , , , , , , , N
## SAM-Mr	Southern Annular Mode (SAM) Index Marshall reconstructed, , , , , , , , N
## SAM-Nr	Southern Annular Mode (SAM) Index NCEP reconstructed, , , , , , , , N
## SAM-Mr30	Southern Annular Mode (SAM) Index Marshall reconstructed 30 Year Spline, , , , , , , , N
## SAM-Nr30	Southern Annular Mode (SAM) Index NCEP reconstructed 30 Year Spline, , , , , , , , N
## SAM-Mr+	Southern Annular Mode (SAM) Index Marshall reconstructed +(chron+regres) errors, , , , , , , , N
## SAM-Mr-	Southern Annular Mode (SAM) Index Marshall reconstructed -(chron+regres) errors, , , , , , , , N
## SAM-Nr+	Southern Annular Mode (SAM) Index NCEP reconstructed +(chron+regres) errors, , , , , , , , N
## SAM-Nr-	Southern Annular Mode (SAM) Index NCEP reconstructed -(chron+regres) errors, , , , , , , , N
## SAM-Mr+30	Southern Annular Mode (SAM) Index Marshall reconstructed +(chron+regres) errors 30 Year Spline, , , , , , , , N
## SAM-Mr-30	Southern Annular Mode (SAM) Index Marshall reconstructed -(chron+regres) errors 30 Year Spline, , , , , , , , N
## SAM-Nr-30	Southern Annular Mode (SAM) Index NCEP reconstructed -(chron+regres) errors 30 Year Spline, , , , , , , , N
## SAM-Nr+30	Southern Annular Mode (SAM) Index NCEP reconstructed +(chron+regres) errors 30 Year Spline, , , , , , , , N
#--------------------------------------
# Data:
# Missing Value: NA
age_AD	SAM-Mo	SAM-No	SAM-Mr	SAM-Nr	SAM-Mr30	SAM-Nr30	SAM-Mr+	SAM-Mr-	SAM-Nr+	SAM-Nr-	SAM-Mr+30	SAM-Mr-30	SAM-Nr-30	SAM-Nr+30
1462			-4.8793	-3.3873	-3.431	-2.4622	-2.357112651	-7.401522059	-1.7477	-5.0269	-0.9067	-5.9554	-0.8194	-4.105
1463			-3.4093	-2.4483	-3.5558	-2.5419	-0.886479445	-5.932180851	-0.8087	-4.0879	-1.031	-6.0806	-0.8987	-4.185
1464			-3.3571	-2.415	-3.6785	-2.6202	-0.834692756	-5.879589749	-0.7754	-4.0546	-1.1533	-6.2036	-0.9767	-4.2638
1465			-4.7662	-3.315	-3.7979	-2.6965	-2.24346079	-7.289022042	-1.6754	-4.9546	-1.2723	-6.3235	-1.0526	-4.3405
1466			-4.0878	-2.8817	-3.9128	-2.7699	-1.565461617	-6.610109947	-1.2421	-4.5213	-1.3868	-6.4388	-1.1256	-4.4142
1467			-3.2006	-2.315	-4.023	-2.8403	-0.678484455	-5.722664682	-0.6754	-3.9546	-1.4967	-6.5493	-1.1956	-4.485
1468			-2.5308	-1.8872	-4.1287	-2.9078	-0.008612379	-5.053021787	-0.2476	-3.5268	-1.6021	-6.6553	-1.2629	-4.5528
1469			-3.8877	-2.7539	-4.2285	-2.9716	-1.365404186	-6.410052517	-1.1143	-4.3935	-1.7018	-6.7553	-1.3265	-4.6167
1470			-4.5923	-3.2039	-4.3187	-3.0292	-2.06963431	-7.114922556	-1.5643	-4.8435	-1.792	-6.8455	-1.3841	-4.6743
1471			-4.514	-3.1539	-4.3946	-3.0777	-1.991731265	-7.036258916	-1.5143	-4.7935	-1.8681	-6.9212	-1.4328	-4.7226
1472			-5.8013	-3.9762	-4.4519	-3.1143	-3.279496215	-8.323146115	-2.3366	-5.6158	-1.9259	-6.9779	-1.4699	-4.7586
1473			-5.3403	-3.6817	-4.4868	-3.1366	-2.818543688	-7.862094832	-2.0421	-5.3213	-1.9617	-7.0119	-1.493	-4.7801
1474			-5.5578	-3.8206	-4.4978	-3.1436	-3.035997417	-8.079548561	-2.181	-5.4602	-1.974	-7.0215	-1.5013	-4.7858
1475			-4.9228	-3.4151	-4.485	-3.1354	-2.401032529	-7.444583673	-1.7755	-5.0547	-1.9631	-7.0069	-1.4949	-4.7758
1476			-4.8706	-3.3817	-4.4504	-3.1133	-2.348794255	-7.392444156	-1.7421	-5.0213	-1.931	-6.9698	-1.4753	-4.7513
1477			-3.8703	-2.7428	-4.3971	-3.0792	-1.348068227	-6.392595879	-1.1032	-4.3824	-1.8809	-6.9133	-1.4443	-4.7142
1478			-3.8094	-2.7039	-4.3286	-3.0355	-1.287298209	-6.331591809	-1.0643	-4.3435	-1.8165	-6.8407	-1.4045	-4.6665
1479			-5.1142	-3.5373	-4.2477	-2.9839	-2.591962678	-7.636372086	-1.8977	-5.1769	-1.7405	-6.755	-1.3576	-4.6102
1480			-2.9483	-2.1539	-4.1568	-2.9258	-0.426004077	-5.470652408	-0.5143	-3.7935	-1.6555	-6.6582	-1.3052	-4.5464
1481			-4.0008	-2.8261	-4.0587	-2.8631	-1.478876929	-6.522731652	-1.1865	-4.4657	-1.5641	-6.5533	-1.249	-4.4772
1482			-4.4444	-3.1095	-3.9549	-2.7968	-1.922862941	-6.965956853	-1.4699	-4.7491	-1.4681	-6.4417	-1.1902	-4.4034
1483			-2.7831	-2.0483	-3.8466	-2.7276	-0.260973295	-5.305153522	-0.4087	-3.6879	-1.3684	-6.3248	-1.1294	-4.3259
1484			-4.3748	-3.065	-3.7354	-2.6566	-1.852112938	-6.89753647	-1.4254	-4.7046	-1.2666	-6.2042	-1.0674	-4.2458
1485			-4.8358	-3.3595	-3.6217	-2.584	-2.313679809	-7.357973409	-1.7199	-4.9991	-1.1629	-6.0806	-1.0044	-4.1636
1486			-2.8581	-2.0963	-3.507	-2.5107	-0.471863543	-5.244419392	-0.5895	-3.6031	-1.0583	-5.9558	-0.9409	-4.0805
1487			-2.3475	-1.7701	-3.3942	-2.4387	0.038732962	-4.733697201	-0.2633	-3.2769	-0.9554	-5.833	-0.8785	-3.9989
1488			-3.0379	-2.2111	-3.2854	-2.3692	-0.653087803	-5.422694885	-0.7043	-3.7179	-0.856	-5.7148	-0.818	-3.9203
1489			-3.9522	-2.7951	-3.1811	-2.3026	-1.566814594	-6.337551966	-1.2883	-4.3019	-0.7604	-5.6019	-0.7598	-3.8453
1490			-3.6878	-2.6262	-3.0815	-2.2389	-1.302016143	-6.073683553	-1.1194	-4.133	-0.6686	-5.4945	-0.7037	-3.7742
1491			-2.6411	-1.9577	-2.9878	-2.1791	-0.255679487	-5.02657545	-0.4509	-3.4645	-0.5817	-5.3939	-0.6505	-3.7077
1492			-3.2068	-2.319	-2.9021	-2.1243	-0.82231961	-5.591249247	-0.8122	-3.8258	-0.5018	-5.3023	-0.6014	-3.6473
1493			-2.3983	-1.8026	-2.8263	-2.076	-0.013215745	-4.783461595	-0.2958	-3.3094	-0.4311	-5.2216	-0.5578	-3.5941
1494			-1.4439	-1.1929	-2.7627	-2.0353	0.941697364	-3.829421474	0.3139	-2.6997	-0.3715	-5.154	-0.5211	-3.5496
1495			-2.6887	-1.988	-2.7125	-2.0032	-0.30345284	-5.073915881	-0.4812	-3.4948	-0.3245	-5.1005	-0.4921	-3.5144
1496			-3.127	-2.268	-2.675	-1.9793	-0.7417145	-5.512307564	-0.7612	-3.7748	-0.2895	-5.0605	-0.4706	-3.488
1497			-2.5888	-1.9242	-2.6494	-1.963	-0.203904964	-4.97364781	-0.4174	-3.431	-0.2658	-5.033	-0.456	-3.4699
1498			-2.8956	-2.1202	-2.6354	-1.954	-0.510954647	-5.280251603	-0.6134	-3.627	-0.2531	-5.0177	-0.4484	-3.4596
1499			-2.9108	-2.1299	-2.6327	-1.9522	-0.525054947	-5.296615219	-0.6231	-3.6367	-0.2513	-5.0141	-0.4475	-3.457
1500			-1.6971	-1.3547	-2.6415	-1.9579	0.688193748	-4.082355023	0.1521	-2.8615	-0.2606	-5.0224	-0.4536	-3.4622
1501			-1.7769	-1.4057	-2.6622	-1.9711	0.608739358	-4.162632346	0.1011	-2.9125	-0.2816	-5.0429	-0.4671	-3.4752
1502			-2.0679	-1.5915	-2.6938	-1.9913	0.317019125	-4.452836615	-0.0847	-3.0983	-0.3132	-5.0745	-0.4872	-3.4954
1503			-2.2898	-1.7332	-2.7335	-2.0167	0.095348916	-4.674919797	-0.2264	-3.24	-0.3527	-5.1144	-0.5124	-3.5209
1504			-3.028	-2.2047	-2.7775	-2.0448	-0.642730683	-5.413199439	-0.6979	-3.7115	-0.3964	-5.1586	-0.5402	-3.5493
1505			-3.7796	-2.6848	-2.821	-2.0726	-1.394165562	-6.165018663	-1.178	-4.1916	-0.4396	-5.2025	-0.5677	-3.5774
1506			-2.7627	-2.0353	-2.8601	-2.0975	-0.377401142	-5.148017067	-0.5285	-3.5421	-0.4782	-5.2419	-0.5922	-3.6028
1507			-4.0374	-2.8495	-2.8917	-2.1177	-1.652159271	-6.422639458	-1.3427	-4.3563	-0.5095	-5.2739	-0.612	-3.6234
1508			-3.3595	-2.4165	-2.9137	-2.1317	-0.974804399	-5.744225693	-0.9097	-3.9233	-0.531	-5.2963	-0.6257	-3.6378
1509			-4.4293	-3.0999	-2.9252	-2.1391	-2.044344936	-6.814329288	-1.5931	-4.6067	-0.5422	-5.3082	-0.6327	-3.6455
1510			-3.7838	-2.6875	-2.9271	-2.1403	-1.398727219	-6.168917341	-1.1807	-4.1943	-0.5437	-5.3104	-0.6335	-3.6471
1511			-1.7977	-1.419	-2.9223	-2.1372	0.587285841	-4.182754241	0.0878	-2.9258	-0.5387	-5.3059	-0.6302	-3.6443
1512			-2.494	-1.8637	-2.9151	-2.1327	-0.108613582	-4.879339524	-0.3569	-3.3705	-0.5313	-5.2989	-0.6253	-3.64
1513			-1.9222	-1.4984	-2.9085	-2.1284	0.463203071	-4.307522871	0.0084	-3.0052	-0.5245	-5.2925	-0.6209	-3.636
1514			-3.1286	-2.269	-2.9043	-2.1257	-0.744204546	-5.513032701	-0.7622	-3.7758	-0.5201	-5.2884	-0.618	-3.6334
1515			-3.0572	-2.2234	-2.9028	-2.1248	-0.672649568	-5.441799313	-0.7166	-3.7302	-0.5185	-5.2871	-0.6169	-3.6326
1516			-1.4695	-1.2093	-2.9045	-2.1259	0.915355611	-3.854387234	0.2975	-2.7161	-0.5201	-5.2888	-0.6179	-3.6338
1517			-3.4147	-2.4518	-2.9096	-2.1292	-1.030442036	-5.79899432	-0.945	-3.9586	-0.5252	-5.294	-0.6211	-3.6372
1518			-3.0081	-2.1921	-2.9169	-2.1338	-0.623991207	-5.392201846	-0.6853	-3.6989	-0.5324	-5.3013	-0.6257	-3.6419
1519			-2.8301	-2.0784	-2.925	-2.139	-0.446070051	-5.214176334	-0.5716	-3.5852	-0.5406	-5.3095	-0.6309	-3.6471
1520			-2.5439	-1.8956	-2.9332	-2.1442	-0.159374172	-4.928431016	-0.3888	-3.4024	-0.5487	-5.3176	-0.6361	-3.6523
1521			-2.9914	-2.1814	-2.9402	-2.1487	-0.606486592	-5.376269451	-0.6746	-3.6882	-0.5557	-5.3246	-0.6406	-3.6568
1522			-3.5056	-2.5098	-2.9444	-2.1514	-1.120759545	-5.890485241	-1.003	-4.0166	-0.56	-5.3289	-0.6433	-3.6595
1523			-2.7822	-2.0478	-2.9444	-2.1514	-0.397267313	-5.167123053	-0.541	-3.5546	-0.5599	-5.3289	-0.6433	-3.6595
1524			-3.6656	-2.612	-2.9393	-2.1481	-1.281237148	-6.049955242	-1.1052	-4.1188	-0.5548	-5.3238	-0.64	-3.6562
1525			-4.4754	-3.1293	-2.9283	-2.1411	-2.091238157	-6.859528849	-1.6225	-4.6361	-0.5438	-5.3129	-0.633	-3.6493
1526			-3.7992	-2.6974	-2.9124	-2.1309	-1.415198395	-6.183216045	-1.1906	-4.2042	-0.5278	-5.2971	-0.6228	-3.6391
1527			-2.3499	-1.7716	-2.8947	-2.1196	0.034238082	-4.733972557	-0.2648	-3.2784	-0.51	-5.2795	-0.6114	-3.6279
1528			-2.195	-1.6727	-2.88	-2.1102	0.189356043	-4.579359193	-0.1659	-3.1795	-0.495	-5.2649	-0.6019	-3.6185
1529			-2.7224	-2.0096	-2.8722	-2.1053	-0.338087093	-5.106703701	-0.5028	-3.5164	-0.4871	-5.2573	-0.5969	-3.6136
1530			-1.6835	-1.346	-2.8744	-2.1067	0.70076529	-4.067862753	0.1608	-2.8528	-0.489	-5.2598	-0.5982	-3.6152
1531			-1.9341	-1.506	-2.8888	-2.1159	0.450712305	-4.318864766	0.0008	-3.0128	-0.5031	-5.2745	-0.6072	-3.6245
1532			-1.8558	-1.456	-2.9156	-2.133	0.529297695	-4.240892427	0.0508	-2.9628	-0.5295	-5.3017	-0.6242	-3.6418
1533			-1.8105	-1.4271	-2.9532	-2.157	0.574322234	-4.195226254	0.0797	-2.9339	-0.5667	-5.3397	-0.648	-3.666
1534			-3.3714	-2.4241	-2.9979	-2.1855	-0.987476283	-5.755402438	-0.9173	-3.9309	-0.6109	-5.3849	-0.6763	-3.6948
1535			-3.8584	-2.7352	-3.0443	-2.2152	-1.474626566	-6.242122389	-1.2284	-4.242	-0.6569	-5.4318	-0.7057	-3.7247
1536			-3.9911	-2.8199	-3.0875	-2.2428	-1.607340208	-6.374801717	-1.3131	-4.3267	-0.6995	-5.4755	-0.733	-3.7525
1537			-3.6046	-2.5731	-3.1239	-2.266	-1.219986148	-5.989181629	-1.0663	-4.0799	-0.7353	-5.5124	-0.756	-3.776
1538			-3.953	-2.7956	-3.1515	-2.2836	-1.567812162	-6.338109453	-1.2888	-4.3024	-0.7624	-5.5405	-0.7734	-3.7939
1539			-2.711	-2.0023	-3.1695	-2.2951	-0.326624949	-5.095340185	-0.4955	-3.5091	-0.7799	-5.559	-0.7847	-3.8056
1540			-2.8963	-2.1207	-3.1781	-2.3007	-0.512074843	-5.280581385	-0.6139	-3.6275	-0.7882	-5.568	-0.79	-3.8113
1541			-3.7826	-2.6868	-3.1772	-2.3001	-1.398238464	-6.167060901	-1.18	-4.1936	-0.7871	-5.5673	-0.7893	-3.8108
1542			-4.5064	-3.1491	-3.1662	-2.2931	-2.12232209	-6.89053273	-1.6423	-4.6559	-0.7762	-5.5563	-0.7824	-3.8038
1543			-4.0677	-2.8689	-3.1458	-2.2801	-1.683468116	-6.452000387	-1.3621	-4.3757	-0.7561	-5.5356	-0.7695	-3.7906
1544			-3.6452	-2.599	-3.1188	-2.2628	-1.261153749	-6.029221433	-1.0922	-4.1058	-0.7298	-5.5079	-0.7526	-3.773
1545			-2.6622	-1.9711	-3.0898	-2.2442	-0.277993951	-5.046343252	-0.4643	-3.4779	-0.7019	-5.4777	-0.7346	-3.7539
1546			-2.0696	-1.5926	-3.0641	-2.2278	0.314356547	-4.453558171	-0.0858	-3.0994	-0.678	-5.4503	-0.719	-3.7367
1547			-2.4831	-1.8567	-3.0466	-2.2167	-0.099075082	-4.867091302	-0.3499	-3.3635	-0.6629	-5.4303	-0.7091	-3.7243
1548			-2.0954	-1.6091	-3.0404	-2.2127	0.288519314	-4.479302478	-0.1023	-3.1159	-0.6599	-5.4208	-0.7067	-3.7187
1549			-1.947	-1.5143	-3.0472	-2.2171	0.437004625	-4.330955841	-0.0075	-3.0211	-0.671	-5.4235	-0.7131	-3.721
1550			-3.5385	-2.5309	-3.0672	-2.2298	-1.154826468	-5.922212199	-1.0241	-4.0377	-0.6962	-5.4383	-0.7284	-3.7313
1551			-3.3743	-2.426	-3.0988	-2.25	-0.990338697	-5.758349199	-0.9192	-3.9328	-0.7342	-5.4635	-0.7517	-3.7483
1552			-1.9438	-1.5122	-3.1409	-2.2769	0.440046951	-4.327609	-0.0054	-3.019	-0.7838	-5.498	-0.7822	-3.7715
1553			-2.8569	-2.0955	-3.1923	-2.3097	-0.473049624	-5.240824239	-0.5887	-3.6023	-0.844	-5.5406	-0.8194	-3.8001
1554			-3.5417	-2.5329	-3.2505	-2.3469	-1.158011747	-5.925473256	-1.0261	-4.0397	-0.9122	-5.5889	-0.8615	-3.8324
1555			-2.5108	-1.8744	-3.3122	-2.3863	-0.126818243	-4.894845899	-0.3676	-3.3812	-0.9851	-5.6394	-0.9063	-3.8663
1556			-3.1996	-2.3144	-3.374	-2.4258	-0.815837655	-5.583397816	-0.8076	-3.8212	-1.059	-5.6891	-0.9517	-3.8999
1557			-3.3193	-2.3908	-3.4317	-2.4626	-0.935421382	-5.703150247	-0.884	-3.8976	-1.1294	-5.734	-0.9947	-3.9305
1558			-4.5926	-3.2042	-3.4803	-2.4937	-2.38592153	-6.79936349	-1.7856	-4.6228	-1.191	-5.7697	-1.0321	-3.9552
1559			-4.4544	-3.1159	-3.5153	-2.516	-2.247540275	-6.66135712	-1.6973	-4.5345	-1.2387	-5.7919	-1.0607	-3.9714
1560			-3.5741	-2.5536	-3.5336	-2.5277	-1.367772487	-5.780416446	-1.135	-3.9722	-1.2691	-5.7982	-1.0783	-3.9772
1561			-4.6042	-3.2115	-3.5339	-2.5279	-2.396850157	-6.811466749	-1.7929	-4.6301	-1.2805	-5.7874	-1.0838	-3.972
1562			-4.1206	-2.9026	-3.5155	-2.5161	-1.911780275	-6.329333732	-1.484	-4.3212	-1.2719	-5.759	-1.0769	-3.9554
1563			-4.5749	-3.1928	-3.4791	-2.4929	-2.366813621	-6.782972173	-1.7742	-4.6114	-1.2443	-5.714	-1.0579	-3.9279
1564			-3.2546	-2.3495	-3.4272	-2.4598	-1.046183861	-5.463085874	-0.9309	-3.7681	-1.1999	-5.6546	-1.0284	-3.8911
1565			-2.7785	-2.0454	-3.3637	-2.4192	-0.570188575	-4.986762675	-0.6268	-3.464	-1.1426	-5.5848	-0.9908	-3.8475
1566			-2.508	-1.8726	-3.2923	-2.3736	-0.29923839	-4.716786717	-0.454	-3.2912	-1.0764	-5.5083	-0.9478	-3.7994
1567			-3.8113	-2.7051	-3.2159	-2.3248	-1.604027327	-6.018618453	-1.2865	-4.1237	-1.0041	-5.4277	-0.901	-3.7486
1568			-3.3545	-2.4133	-3.1362	-2.2739	-1.145392557	-5.563589145	-0.9947	-3.8319	-0.9277	-5.3448	-0.8517	-3.6961
1569			-3.5798	-2.5572	-3.0556	-2.2224	-1.370115184	-5.789561555	-1.1386	-3.9758	-0.8495	-5.2618	-0.8014	-3.6435
1570			-2.784	-2.0489	-2.9771	-2.1722	-0.575722353	-4.992337542	-0.6303	-3.4675	-0.7727	-5.1815	-0.7521	-3.5924
1571			-2.8141	-2.0682	-2.9043	-2.1257	-0.601669819	-5.026576954	-0.6496	-3.4868	-0.7011	-5.1074	-0.7062	-3.5453
1572			-1.849	-1.4517	-2.8408	-2.0852	0.359879282	-4.05790391	-0.0331	-2.8703	-0.6384	-5.0431	-0.6661	-3.5043
1573			-2.0236	-1.5632	-2.7896	-2.0525	0.184092624	-4.231276906	-0.1446	-2.9818	-0.5878	-4.9915	-0.6336	-3.4714
1574			-3.7695	-2.6784	-2.7524	-2.0287	-1.56206365	-5.97683712	-1.2598	-4.097	-0.5507	-4.9541	-0.61	-3.4475
1575			-2.8857	-2.1139	-2.7296	-2.0142	-0.67849727	-5.092861073	-0.6953	-3.5325	-0.5279	-4.9313	-0.5954	-3.4329
1576			-1.3246	-1.1168	-2.7229	-2.0099	0.882434369	-3.531707222	0.3018	-2.5354	-0.521	-4.9247	-0.5911	-3.4286
1577			-2.9671	-2.1659	-2.734	-2.017	-0.759556987	-5.17471531	-0.7473	-3.5845	-0.5318	-4.9361	-0.5981	-3.4358
1578			-1.8978	-1.4829	-2.7629	-2.0355	0.307256969	-4.102836724	-0.0643	-2.9015	-0.5605	-4.9654	-0.6165	-3.4545
1579			-2.3307	-1.7594	-2.8095	-2.0652	-0.125528238	-4.535800104	-0.3408	-3.178	-0.6067	-5.0123	-0.6461	-3.4843
1580			-2.1509	-1.6445	-2.872	-2.1051	0.054396728	-4.356154805	-0.2259	-3.0631	-0.6688	-5.0751	-0.6858	-3.5244
1581			-2.9718	-2.1689	-2.9477	-2.1535	-0.766697327	-5.176878875	-0.7503	-3.5875	-0.7443	-5.1513	-0.7341	-3.5729
1582			-2.1878	-1.6681	-3.0331	-2.208	0.016804397	-4.392483317	-0.2495	-3.0867	-0.8293	-5.237	-0.7885	-3.6276
1583			-3.1251	-2.2668	-3.1238	-2.266	-0.919995814	-5.330280154	-0.8482	-3.6854	-0.9196	-5.328	-0.8463	-3.6857
1584			-4.4155	-3.091	-3.2145	-2.3239	-2.209446579	-6.621496174	-1.6724	-4.5096	-1.0101	-5.419	-0.9041	-3.7438
1585			-3.7109	-2.641	-3.3002	-2.3786	-1.50518399	-5.916701033	-1.2224	-4.0596	-1.0954	-5.5049	-0.9587	-3.7986
1586			-3.5714	-2.5519	-3.3771	-2.4278	-1.365475121	-5.777316112	-1.1333	-3.9705	-1.1722	-5.5821	-1.0077	-3.8479
1587			-3.5857	-2.561	-3.443	-2.4698	-1.380151172	-5.791253557	-1.1424	-3.9796	-1.2378	-5.6481	-1.0497	-3.89
1588			-3.5312	-2.5262	-3.4955	-2.5034	-1.32587178	-5.736482604	-1.1076	-3.9448	-1.2902	-5.7009	-1.0832	-3.9236
1589			-3.6873	-2.6259	-3.533	-2.5274	-1.480810216	-5.893759532	-1.2073	-4.0445	-1.3276	-5.7385	-1.1071	-3.9476
1590			-4.63	-3.228	-3.5537	-2.5405	-2.424519356	-6.835478367	-1.8094	-4.6466	-1.3481	-5.7592	-1.1202	-3.9608
1591			-4.8909	-3.3947	-3.5563	-2.5423	-2.685421838	-7.096387162	-1.9761	-4.8133	-1.3508	-5.7619	-1.1219	-3.9626
1592			-3.3015	-2.3795	-3.5418	-2.533	-1.096500987	-5.506578827	-0.9609	-3.7981	-1.3362	-5.7474	-1.1126	-3.9533
1593			-3.0747	-2.2346	-3.5126	-2.5143	-0.868788388	-5.280638978	-0.816	-3.6532	-1.307	-5.7183	-1.094	-3.9347
