# Southern Annular Mode (SAM) Index 1000 Year Reconstruction
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16197
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/abram2014/abram2014sam.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Climate Reconstructions
#--------------------
# Contribution_Date
#	Date: 2014-05-11
#--------------------
# Title
#	Study_Name: Southern Annular Mode (SAM) Index 1000 Year Reconstruction
#--------------------
# Investigators
#       Investigators: Abram, N.J.; Mulvaney, R.; Vimeux, F.; Phipps, S.J.; Turner, J.; England, M.H. 
#--------------------
# Description_and_Notes
#	Description: 1000 year multiproxy reconstruction of the Southern Annular Mode (SAM) Index. 
#       Primary data sources: James Ross Island ice core 1000 year Deuterium and Melt data; 
#       PAGES 2k South America data compilation; PAGES 2k Antarctica data compilation.
#--------------------
# Publication 
#       Authors: Nerilie J. Abram, Robert Mulvaney, Françoise Vimeux, Steven J. Phipps, John Turner and Matthew H. England
#       Published_Date_or_Year: 2014-05-11      
#       Published_Title: Evolution of the Southern Annular Mode during the past millennium
#       Journal_Name: Nature Climate Change
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1038/nclimate2235
#       Online_Resource: http://www.nature.com/nclimate/journal/vaop/ncurrent/full/nclimate2235.html
#       Full_Citation: 
#       Abstract: The Southern Annular Mode (SAM) is the primary pattern of climate variability in the Southern Hemisphere, influencing latitudinal rainfall distribution and temperatures from the subtropics to Antarctica. The positive summer trend in the SAM over recent decades is widely attributed to stratospheric ozone depletion; however, the brevity of observational records from Antarctica - one of the core zones that defines SAM variability - limits our understanding of long-term SAM behaviour. Here we reconstruct annual mean changes in the SAM since AD 1000 using, for the first time, proxy records that encompass the full mid-latitude to polar domain across the Drake Passage sector. We find that the SAM has undergone a progressive shift towards its positive phase since the fifteenth century, causing cooling of the main Antarctic continent at the same time that the Antarctic Peninsula has warmed. The positive trend in the SAM since ~AD 1940 is reproduced by multimodel climate simulations forced with rising greenhouse gas levels and later ozone depletion, and the long-term average SAM index is now at its highest level for at least the past 1,000 years. Reconstructed SAM trends before the twentieth century are more prominent than those in radiative-forcing climate experiments and may be associated with a teleconnected response to tropical Pacific climate. Our findings imply that predictions of further greenhouse-driven increases in the SAM over the coming century also need to account for the possibility of opposing effects from tropical Pacific climate changes.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Australian Research Council
#       Grant: DP110101161, DP140102059, FL100100214
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Natural Environment Research Council (NERC)
#       Grant: Polar Science for Planet Earth
#------------------
# Site_Information 
#       Site_Name: Southern Hemisphere Extratropics
#       Location: Geographic Region>Southern Hemisphere
#	Country:  
#	Northernmost_Latitude: -30.0
# 	Southernmost_Latitude: -90.0
# 	Easternmost_Longitude:  -180.0
# 	Westernmost_Longitude:  180.0
# 	Elevation:  m  
#------------------
# Data_Collection   
#	Collection_Name: Abram2014SAM
#	Earliest_Year: 1000
#	Most_Recent_Year: 2007
#	Time_Unit: AD
#	Core_Length: m
#	Notes: 
#------------------
# Chronology: 
# 
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
#
##age_AD	age, , , years AD, , , , , N
##SAM_Index	SAM Index reconstruction, multi-proxy compilation, , normalised units relative to 1961-1990AD annual average Marshall-SAM Index, annual (Jan-Dec), Climate reconstruction, relative to 1961-1990AD, weighted composite-plus-scale (CPS) with nesting, N
##SAM_Index_err	SAM Index error, multi-proxy compilation, 1.96*rmse; based on standard deviation of the residuals between the SAM reconstruction and the Marshall-SAM Index during the 1957-1995 calibration interval, normalised units, , Climate reconstruction, , weighted composite-plus-scale (CPS) with nesting, N
##RE	reduction of error statistic, multi-proxy compilation, , dimensionless, , Climate reconstruction, , weighted composite-plus-scale (CPS) with nesting, N
##RE_crit	95% red noise threshold for reduction of error statistic, 1000 simulations of AR(1) noise matching length and lag-1 autocorrelation of proxy network, , dimensionless, , Climate reconstruction, , weighted composite-plus-scale (CPS) with nesting 1000 monte carlo simulations, N
##SAM_Index_70yloess	smoothed SAM Index reconstruction, multi-proxy compilation, , normalised units relative to 1961-1990AD annual average Marshall-SAM Index, 70y loess filter of annual data, Climate reconstruction, relative to 1961-1990AD, weighted composite-plus-scale (CPS) with nesting, N
##SAM_Index_+error_70yloess	smoothed SAM Index reconstruction with error, multi-proxy compilation, SAM Index plus error, normalised units relative to 1961-1990AD annual average Marshall-SAM Index, 70y loess filter of annual data, Climate reconstruction, relative to 1961-1990AD, weighted composite-plus-scale (CPS) with nesting, N
##SAM_Index_-error_70yloess	smoothed SAM Index reconstruction with error, multi-proxy compilation, SAM Index minus error, normalised units relative to 1961-1990AD annual average Marshall-SAM Index, 70y loess filter of annual data, Climate reconstruction, relative to 1961-1990AD, weighted composite-plus-scale (CPS) with nesting, N
##Marshall_SAM_Index	SAM Index, station MSLP observations, , normalised units relative to 1961-1990AD annual average, annual (Jan-Dec), Instrumental data, relative to 1961-1990AD, http://www.antarctica.ac.uk/met/gjma/sam.html, N
#
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NaN
#

age_AD	SAM_Index	SAM_Index_err	RE	RE_crit	SAM_Index_70yloess	SAM_Index_+error_70yloess	SAM_Index_-error_70yloess	Marshall_SAM_Index
1950	1.331536811	2.405101538	0.433005386	0.282488037	-0.684558739	1.723382001	-3.092839885	NaN
1949	0.377916247	2.405101538	0.433005386	0.282488037	-0.709473635	1.698103968	-3.117354512	NaN
1948	-0.845739899	2.405101538	0.433005386	0.282488037	-0.734129165	1.673110597	-3.141643533	NaN
1947	0.788798708	2.405101538	0.433005386	0.282488037	-0.758650084	1.648279119	-3.165833368	NaN
1946	-0.683064246	2.405101538	0.433005386	0.282488037	-0.783144623	1.623502868	-3.190033635	NaN
1945	-1.594071343	2.405101538	0.433005386	0.282488037	-0.807803935	1.598589093	-3.214433583	NaN
1944	-0.81970515	2.405101538	0.433005386	0.282488037	-0.832784591	1.573377229	-3.239185154	NaN
1943	-0.118662092	2.405101538	0.433005386	0.282488037	-0.858196073	1.547758051	-3.264397295	NaN
1942	-1.237058875	2.405101538	0.433005386	0.282488037	-0.884016536	1.521754664	-3.290046999	NaN
1941	-2.099926526	2.405101538	0.433005386	0.282488037	-0.910044869	1.495567516	-3.315929883	NaN
1940	-2.12748129	2.405101538	0.433005386	0.282488037	-0.936008552	1.469468296	-3.341769905	NaN
1939	-1.009863788	2.405101538	0.433005386	0.282488037	-0.961584698	1.443776967	-3.367239009	NaN
1938	-2.446537092	2.405101538	0.433005386	0.282488037	-0.986548929	1.418716139	-3.392110216	NaN
1937	-2.602721274	2.405101538	0.433005386	0.282488037	-1.010638544	1.394548489	-3.416119284	NaN
1936	-1.441791772	2.405101538	0.433005386	0.282488037	-1.033355161	1.371771881	-3.438766082	NaN
1935	-0.833549244	2.405101538	0.433005386	0.282488037	-1.054157085	1.350927177	-3.459507974	NaN
1934	0.23482577	2.405101538	0.433005386	0.282488037	-1.072616326	1.332441042	-3.477916177	NaN
1933	0.302739339	2.405101538	0.433005386	0.282488037	-1.088493516	1.316551115	-3.493750356	NaN
1932	-0.14837063	2.405101538	0.433005386	0.282488037	-1.101756829	1.303286883	-3.506977413	NaN
1931	-2.42983979	2.405101538	0.433005386	0.282488037	-1.112602999	1.292449285	-3.517793208	NaN
1930	-3.21328142	2.405101538	0.433005386	0.282488037	-1.121307232	1.283760987	-3.52647223	NaN
1929	-3.841935544	2.405101538	0.433005386	0.282488037	-1.1281184	1.276971244	-3.533262661	NaN
1928	-1.021908411	2.405101538	0.433005386	0.282488037	-1.133396145	1.271718477	-3.5385233	NaN
1927	-2.378725747	2.405101538	0.433005386	0.282488037	-1.137524683	1.267616009	-3.542637064	NaN
1926	-1.317510706	2.405101538	0.433005386	0.282488037	-1.140727254	1.264437788	-3.545825609	NaN
1925	-1.047947324	2.405101538	0.433005386	0.282488037	-1.143039399	1.262146232	-3.548123172	NaN
1924	-1.5834049	2.405101538	0.433005386	0.282488037	-1.144246222	1.26095565	-3.549313923	NaN
1923	-1.99238165	2.405101538	0.433005386	0.282488037	-1.143943101	1.26127138	-3.548993033	NaN
1922	-1.670068686	2.405101538	0.433005386	0.282488037	-1.141664906	1.263559624	-3.546695571	NaN
1921	-0.606425175	2.405101538	0.433005386	0.282488037	-1.137055806	1.268177122	-3.542066131	NaN
1920	-0.005256287	2.405101538	0.433005386	0.282488037	-1.129926091	1.275314463	-3.534915524	NaN
1919	-3.218011236	2.405101538	0.433005386	0.282488037	-1.120256996	1.284991108	-3.525225442	NaN
1918	-1.241969465	2.405101538	0.433005386	0.282488037	-1.108139755	1.297116169	-3.513087375	NaN
1917	-2.050338349	2.405101538	0.433005386	0.282488037	-1.093749994	1.311514146	-3.498676903	NaN
1916	-0.316651238	2.405101538	0.433005386	0.282488037	-1.077255201	1.32801716	-3.48216118	NaN
1915	-0.934545467	2.405101538	0.433005386	0.282488037	-1.058875034	1.346405034	-3.463759414	NaN
1914	-0.368524801	2.405101538	0.433005386	0.282488037	-1.038934898	1.366351724	-3.44379659	NaN
1913	-1.133913445	2.405101538	0.433005386	0.282488037	-1.017797155	1.387494204	-3.422634285	NaN
1912	-3.189062546	2.405101538	0.433005386	0.282488037	-0.995802713	1.409488992	-3.40061064	NaN
1911	-1.504342346	2.405101538	0.433005386	0.282488037	-0.973312724	1.431970777	-3.378082475	NaN
1910	0.183953332	2.405101538	0.433005386	0.282488037	-0.950577926	1.454684193	-3.355295552	NaN
1909	2.656523887	2.405101538	0.433005386	0.282488037	-0.927647011	1.47757619	-3.332293731	NaN
1908	-0.095452935	2.405101538	0.433005386	0.282488037	-0.904474505	1.50068913	-3.309027427	NaN
1907	1.071568412	2.405101538	0.433005386	0.282488037	-0.88102734	1.524052483	-3.285459542	NaN
1906	-0.57785695	2.405101538	0.433005386	0.282488037	-0.857295112	1.54767276	-3.26157582	NaN
1905	-2.520679039	2.405101538	0.433005386	0.282488037	-0.833224867	1.571599119	-3.23731988	NaN
1904	2.55118794	2.405101538	0.433005386	0.282488037	-0.808884142	1.595760533	-3.212756292	NaN
1903	1.040335552	2.405101538	0.433005386	0.282488037	-0.784417102	1.620009301	-3.188026384	NaN
1902	0.273856992	2.405101538	0.433005386	0.282488037	-0.75992583	1.644237966	-3.163228043	NaN
1901	-1.221392004	2.405101538	0.433005386	0.282488037	-0.735650046	1.66820012	-3.138595603	NaN
1900	-1.976510737	2.405101538	0.433005386	0.282488037	-0.712027284	1.691451298	-3.114560918	NaN
1899	-3.249445078	2.405101538	0.433005386	0.282488037	-0.689588777	1.713453684	-3.091649784	NaN
1898	-3.005722841	2.405101538	0.433005386	0.282488037	-0.668826143	1.733709456	-3.070348626	NaN
1897	-0.782486257	2.405101538	0.433005386	0.282488037	-0.65008878	1.751863059	-3.051001338	NaN
1896	-1.398532828	2.405101538	0.433005386	0.282488037	-0.633473555	1.767812457	-3.033699813	NaN
1895	-2.257852005	2.405101538	0.433005386	0.282488037	-0.618745166	1.781791624	-3.018206704	NaN
1894	-0.572677882	2.405101538	0.433005386	0.282488037	-0.605518298	1.794188977	-3.004137658	NaN
1893	0.60264412	2.405101538	0.433005386	0.282488037	-0.593442116	1.805357447	-2.991141936	NaN
1892	-0.479793641	2.405101538	0.433005386	0.282488037	-0.582315131	1.815498565	-2.979017028	NaN
1891	1.892735143	2.405101538	0.433005386	0.282488037	-0.571957339	1.824791207	-2.967581314	NaN
1890	0.368870439	2.405101538	0.433005386	0.282488037	-0.562242407	1.833360398	-2.956706975	NaN
1889	-0.123530612	2.405101538	0.433005386	0.282488037	-0.553114746	1.841260848	-2.946337708	NaN
1888	0.141614343	2.405101538	0.433005386	0.282488037	-0.544457137	1.848609681	-2.936356479	NaN
1887	-0.543690136	2.405101538	0.433005386	0.282488037	-0.536211208	1.8554659	-2.926705808	NaN
1886	-0.347066063	2.405101538	0.433005386	0.282488037	-0.528430433	1.861777659	-2.917440898	NaN
1885	0.099026976	2.405101538	0.433005386	0.282488037	-0.521244355	1.867418129	-2.908693899	NaN
1884	-1.937989171	2.405101538	0.433005386	0.282488037	-0.514724865	1.872319026	-2.900540044	NaN
1883	0.61371679	2.405101538	0.433005386	0.282488037	-0.508801326	1.876555582	-2.892912969	NaN
1882	-1.680861376	2.405101538	0.433005386	0.282488037	-0.503381352	1.880225998	-2.885725926	NaN
1881	-0.12195613	2.405101538	0.433005386	0.282488037	-0.498437291	1.883364757	-2.878957843	NaN
1880	-1.363057817	2.405101538	0.433005386	0.282488037	-0.494011718	1.885936863	-2.872658509	NaN
1879	-0.546640209	2.374121398	0.447518238	0.265649676	-0.490103691	1.887951006	-2.866834405	NaN
1878	-1.144622693	2.374121398	0.447518238	0.265649676	-0.486726568	1.889401178	-2.861506166	NaN
1877	-1.33186887	2.374121398	0.447518238	0.265649676	-0.483927164	1.890246552	-2.856727246	NaN
1876	1.195733275	2.374121398	0.447518238	0.265649676	-0.481806707	1.890391242	-2.852604926	NaN
1875	2.556623937	2.374121398	0.447518238	0.265649676	-0.480598076	1.889606956	-2.849377788	NaN
1874	0.149817886	2.374121398	0.447518238	0.265649676	-0.480562938	1.887635253	-2.847312226	NaN
1873	-1.848184003	2.374121398	0.447518238	0.265649676	-0.481949721	1.884230072	-2.846660868	NaN
1872	1.057147693	2.374121398	0.447518238	0.265649676	-0.484927128	1.879226992	-2.847597653	NaN
1871	-1.548250862	2.374121398	0.447518238	0.265649676	-0.489622806	1.872502657	-2.850255275	NaN
1870	-1.348359275	2.374121398	0.447518238	0.265649676	-0.496034987	1.86406279	-2.854636676	NaN
1869	0.742340057	2.338037272	0.464184884	0.269427867	-0.504098366	1.853975493	-2.860680255	NaN
1868	-0.894087807	2.338037272	0.464184884	0.269427867	-0.513902034	1.842153537	-2.868477973	NaN
1867	-1.162680096	2.338037272	0.464184884	0.269427867	-0.525515539	1.828531075	-2.878103092	NaN
1866	-1.172791689	2.338037272	0.464184884	0.269427867	-0.538765578	1.813286658	-2.889386873	NaN
1865	-0.516423274	2.338037272	0.464184884	0.269427867	-0.553153774	1.79692453	-2.901835543	NaN
1864	-1.003094729	2.317789719	0.473425086	0.260405432	-0.567987651	1.780143699	-2.914761184	NaN
1863	-0.749927852	2.317789719	0.473425086	0.260405432	-0.582497658	1.763721184	-2.927398729	NaN
1862	1.931470494	2.317789719	0.473425086	0.260405432	-0.595973479	1.748375145	-2.939043452	NaN
1861	3.108059878	2.317789719	0.473425086	0.260405432	-0.607876324	1.734652053	-2.949163043	NaN
1860	0.373655064	2.317789719	0.473425086	0.260405432	-0.617855109	1.722909857	-2.957412798	NaN
1859	-1.075189721	2.317789719	0.473425086	0.260405432	-0.625800027	1.713263779	-2.963688544	NaN
1858	-0.298683832	2.317789719	0.473425086	0.260405432	-0.631808254	1.705621441	-2.968092917	NaN
1857	-0.037053737	2.317789719	0.473425086	0.260405432	-0.636152196	1.699714784	-2.970903561	NaN
1856	-1.6259078	2.317789719	0.473425086	0.260405432	-0.639193442	1.695185893	-2.972486881	NaN
1855	0.844544804	2.317789719	0.473425086	0.260405432	-0.641246915	1.691723444	-2.973162577	NaN
1854	-1.339149525	2.317789719	0.473425086	0.260405432	-0.642434481	1.6892087	-2.973056179	NaN
1853	-1.205480733	2.317789719	0.473425086	0.260405432	-0.64277024	1.687629809	-2.972184205	NaN
1852	-1.483019963	2.317789719	0.473425086	0.260405432	-0.642324293	1.686917857	-2.970618059	NaN
